country,source,author,title,description,url,category,coverage
us,Wired,Tess Owen,Far-Right Donald Trump Supporters Celebrate His Victory with Violent Memes and Calls for Executions,"“Many many many executions are warranted,” one Trump supporter wrote on Truth Social. “These traitors are a terminal cancer that MUST BE completely eradicated to make America healthy again.”",https://www.wired.com/story/donald-trump-far-right-supporters-violent-memes/,,
us,Business Insider,John L. Dorman,Final polls show Harris and Trump headed for a photo finish,Final polling shows Kamala Harris and Donald Trump virtually tied a day before the election.,https://www.businessinsider.com/kamala-harris-donald-trump-swing-state-polls-photo-finish-2024-11,,
us,Wired,David Gilbert,Donald Trump's New 'Border Czar' Defended Child Separation at Festival Held by Gun-Worshipping Sect,"Tom Homan, who helped usher in the family separation policy during Trump’s first term, is promising to enact the ""biggest deportation operation in the history of the United States.""",https://www.wired.com/story/tom-homan-trump-border-czar-child-separation-policies/,,
us,Business Insider,mfriel@businessinsider.com (Mikhaila Friel),Election betting odds tighten as polls show Harris has momentum,Kamala Harris' odds jumped overnight following a new poll that showed she held a surprise lead over Donald Trump in Iowa.,https://www.businessinsider.com/election-betting-markets-kamala-harris-gains-donald-trump-2024-11,,
us,Business Insider,Brent D. Griffiths,Mark Cuban will campaign for Kamala Harris in 3 key swing states,Billionaire Mark Cuban will appear on Kamala Harris' behalf in three swing states by the end of the week.,https://www.businessinsider.com/kamala-harris-mark-cuban-campaign-swing-states-sec-chair-2024-10,,
us,Business Insider,"Erin Snodgrass,Bryan Metzger,Alice Tecotzky","Harris concedes election, saying she promised Trump a peaceful transfer of power",Vice President Kamala Harris publicly conceded the 2024 election to former President Donald Trump in a Wednesday afternoon speech.,https://www.businessinsider.com/kamala-harris-addresses-nation-following-donald-trump-big-win-election-2024-11,,
us,Business Insider,bgriffiths@insider.com (Brent D. Griffiths),Harris' chances are still alive after she won a key vote in Nebraska,"Kamala Harris can still win the White House by sweeping the so-called ""blue wall"" states though she's trailing in some right now.",https://www.businessinsider.com/harris-nebraska-2nd-omaha-results-importance-electoral-college-2024-10,,
us,Business Insider,ggoodwin@businessinsider.com (Grace Eliza Goodwin),Company executives are speaking out on Election Day: Starbucks' Howard Schultz calls for a peaceful transition of power,"Business leaders including Howard Schultz, Elon Musk, and Reid Hoffman weigh in on Election Day for Donald Trump, Kamala Harris — or simply peace.",https://www.businessinsider.com/election-day-executives-speak-trump-harris-starbucks-meta-musk-2024-11,,
us,Business Insider,"Ayelet Sheffey,Juliana Kaplan","Kamala Harris wants to expand student-loan forgiveness for 10,000 doctors and nurses who agree to work in rural areas",Vice President Kamala Harris is proposing an expansion of student-loan forgiveness programs to recruit healthcare workers to rural areas in the US.,https://www.businessinsider.com/student-loan-forgiveness-kamala-harris-recruit-doctors-nurses-rural-communities-2024-10,,
us,Business Insider,John L. Dorman,"Trump wins Georgia, a key victory in the hotly contested purple state","Both Vice President Kamala Harris and former President Donald Trump campaigned heavily in Georgia, a pivotal state that voted for Joe Biden in 2020.",https://www.businessinsider.com/georgia-presidential-election-results-2024-11,,
us,Business Insider,Aditi Bharade,Photos from the watch parties at Mar-a-Lago and Howard University give an inside look into Trump's and Harris' worlds on election night,"At Mar-a-Lago and Palm Beach Convention Center, people celebrated what appeared to be Trump's comfortable lead over Vice President Kamala Harris.",https://www.businessinsider.com/photos-inside-trump-and-harris-watch-parties-mood-election-2024-11,,
us,Business Insider,Hannah Abraham,Russia claims it doesn't care who wins the US election. Its state media tells another story.,"Kamala Harris' tendency to burst out laughing has been ridiculed on Russian state TV.  Meanwhile, Donald Trump has been portrayed as confident.",https://www.businessinsider.com/russia-state-media-trump-harris-presidential-us-election-putin-kremlin-2024-10,,
us,Business Insider,Theron Mohamed,"No recession risk regardless of who wins the White House, says Blackstone's Steve Schwarzman",Blackstone CEO Steve Schwarzman said the US economy looks robust and both Donald Trump and Kamala Harris are running on pro-growth policies.,https://www.businessinsider.com/us-economy-recession-outlook-schwarzman-blackstone-trump-harris-election-inflation-2024-10,,
us,Time,Jeffrey Sonnenfeld and Stephen Henriques,Kamala Harris Can Win by Embracing the Biden-Harris Record,Harris should forcefully articulate the true triumphs of the administration in which she serves.,https://time.com/7092811/kamala-harris-biden-method-economy/,,
us,Wired,Makena Kelly,A Running List of the Tech CEOs Donald Trump Claims Are Calling Him to Suck Up,"Some of the most powerful people in Silicon Valley appear to be quietly sitting out the presidential election cycle. But Trump says that in private, it's a different story.",https://www.wired.com/story/tech-ceos-trump-claims-are-courting-him/,,
us,Business Insider,Daniel Cox,All the single ladies are voting for Kamala,Unmarried women make up a whopping 25% of the electorate. That's bad news for Donald Trump.,https://www.businessinsider.com/single-women-political-power-voting-kamala-harris-election-2024-10,,
us,Business Insider,Geoff Weiss,The business leaders that Kamala Harris could recruit for her Cabinet,"While Mark Cuban and Uber's Tony West may be out of contention, Harris has many powerful ties in the business world.",https://www.businessinsider.com/business-leaders-that-kamala-harris-could-recruit-for-cabinet-2024-10,,
us,Time,Camille Davis / Made by History,Kamala Harris Is Dressing for the Presidency,"By wearing modern versions of a cravat, Harris is tapping into a historical language that evokes democratic principles and authority.",https://time.com/7096107/harris-candidate-fashion-cravat/,,
us,Business Insider,ktan@businessinsider.com (Kwan Wei Kevin Tan),"Judith Kent, wife of JPMorgan CEO Jamie Dimon, went door to door in Michigan canvassing voters for Kamala Harris","Kent's husband, Jamie Dimon, hasn't publicly endorsed either presidential candidate this election.",https://www.businessinsider.com/judith-dimon-door-to-door-michigan-canvassing-votes-kamala-harris-2024-11,,
us,Business Insider,Eve Crosbie,Chloë Grace Moretz addresses her sexuality for the first time as she endorses Kamala Harris,"The actor, known for her roles in films such as ""Kick-Ass,"" said she supported legal protections for the LGBTQ+ community ""as a gay woman.""",https://www.businessinsider.com/chloe-grace-moretz-sexuality-gay-woman-supports-kamala-harris-election-2024-11,,
us,Wired,Angela Watercutter,Forget Screen Time. We Need to Talk About Screen Real Estate,Spending many hours daily looking at screens feels like a foregone conclusion. The new challenge is paring down what fills them.,https://www.wired.com/story/forget-screen-time-we-need-to-talk-about-screen-real-estate/,,
us,Business Insider,"Lloyd Lee,John L. Dorman",Kamala Harris' new lead in top Iowa poll could bode well for her in some key swing states,"A new Iowa poll shows Harris ahead of Trump by three points, a major shift in a state that has voted red in the past two presidential elections.",https://www.businessinsider.com/harris-trump-iowa-polling-lead-swing-states-2024-11,,
us,Business Insider,John L. Dorman,The blue wall was Kamala Harris' clearest path to the White House. Here's why it faded away.,Vice President Harris sought to bring together the coalition that had elected President Biden. But an array of challenges proved to be insurmountable.,https://www.businessinsider.com/harris-trump-blue-wall-democrats-suburban-voters-unions-2024-11,,
us,Business Insider,Geoff Weiss,Washington Post reports that owner Jeff Bezos stopped it from endorsing Kamala Harris,"Former Washington Post executive editor Marty Baron called the decision ""a moment of darkness that will leave democracy as a casualty.""",https://www.businessinsider.com/jeff-bezos-owned-washington-post-wont-endorse-presidential-candidate-2024-10,,
us,Business Insider,Eve Crosbie,Kamala Harris mocks Donald Trump as she joins long list of politicians to cameo on 'Saturday Night Live',"During her cameo, Harris appeared to poke fun at a recent video of Trump struggling to climb into a garbage truck at a campaign event.",https://www.businessinsider.com/kamala-harris-mocks-donald-trump-surprise-saturday-night-live-cameo-2024-11,,
us,Business Insider,"Natalie Musumeci,Brent D. Griffiths",Trump complains to judge that Kamala Harris has used Jack Smith's evidence in ads,Donald Trump is fighting to delay yet another release of more of prosecutors' evidence in the 2020 election interference case against him.,https://www.businessinsider.com/trump-kamala-harris-election-interference-case-jack-smith-ads-02024-10,,
us,Business Insider,ldodgson@insider.com (Lindsay Dodgson),Trump's election victory put TikTok's astrology community into a meltdown,"Astrologers on TikTok, who foresaw a Harris victory, face backlash and trust issues after Trump's re-election challenged their predictions.",https://www.businessinsider.com/trump-victory-put-tiktoks-astrology-community-into-a-meltdown-2024-11,,
us,The Hill,"Douglas MacKinnon, opinion contributor",Opinion - The 2 decisions that crushed Harris’s momentum,There is not a single Democrat I speak with who believes Vice President Kamala Harris will win.,https://thehill.com/opinion/campaign/4965971-the-two-decisions-that-crushed-harriss-momentum/,,
us,Time,TIME Staff,Read Vice President Kamala Harris’ Full Concession Speech,Vice President delivered her concession speech at her alma mater Howard University.,https://time.com/7173617/kamala-harris-concession-speech-full-transcript/,,
us,Time,Solcyré Burga,What a Trump or Harris Win Could Mean for Student Loan Forgiveness,Neither Vice President Kamala Harris or former President Donald Trump have laid out clear policy plans regarding student loans.,https://time.com/7095067/trump-harris-win-student-loan-forgiveness/,,
us,Time,Rebecca Schneid,What a $25k Down Payment Aid From Harris Could Really Mean For First-Time Homebuyers,"Kamala Harris has said she will provide $25,000 in down payment assistance for first-time homebuyers, if elected.",https://time.com/7095175/down-payment-harris-plan-could-mean-for-first-time-homebuyers/,,
us,ABC News,ABC News,WATCH: Harris cheered on by administration staff as she arrives at the White House,Vice President Kamala Harris received a grand welcome to the White House on Tuesday afternoon — cheered on by hundreds of administration staff as her SUV pulled up to the West Wing.,https://abcnews.go.com/US/video/harris-cheered-administration-staff-arrives-white-house-115796336,,
us,Business Insider,"Erica Star Domena,Selima Hussain",Elon Musk boosts Trump at rally underscored by racist rhetoric as Beyoncé rallies behind Harris,"Elon Musk voiced his support for Donald Trump at a New York City rally, but the event was underscored by crude commentary from other speakers.",https://www.businessinsider.com/elon-musk-tony-hinchcliffe-boost-trump-rally-beyonce-harris-2024-10,,
us,Time,Brian Bennett,"After Sweeping Defeat, Harris Concedes to Trump","Vice President Kamala Harris launched her presidential campaign from a standing start three months ago. And Wednesday afternoon it came to an end, unable to overcome Donald Trump’s sweeping wins in former Democratic strongholds.",https://time.com/7173622/kamala-harris-concession-speech-election/,,
us,Business Insider,Talia Lakritz,Photos show the biggest moments of the 2024 election so far,The 2024 presidential election has been full of memorable moments and unexpected twists.,https://www.businessinsider.com/donald-trump-kamala-harris-election-biggest-moments-photos-2024-10,,
us,Wired,WIRED Staff,Will Your Elected Officials in Congress Accept the Results of the Election?,We’ve asked every member of Congress whether they’ll accept the results as called by the Associated Press. Use our tool to see how your representatives answer.,https://www.wired.com/story/congress-accept-election-results/,,
us,Wired,Aarian Marshall,Trump Won. What Will Happen to Electric Vehicles?,"Thanks to Elon Musk's influence, the president-elect has waffled on the future of America's electric transition.",https://www.wired.com/story/trump-won-what-happens-to-electric-vehicles-now/,,
us,Time,Phillip Elliott / Detroit,Harris Urges Detroit to ‘Break Some Records’ as Early Vote Begins in Critical Michigan,Kamala Harris was joined by Lizzo for a rally in Detroit a day after Trump struggled with mic troubles in his own Detroit rally,https://time.com/7095205/kamala-harris-lizzo-detroit/,,
us,Time,Rebecca Schneid,The Republicans Crossing Party Lines and Voting For Harris Over Trump,Former Governor of California Arnold Schwarzenegger joins a growing number of Republicans who are voting for Kamala Harris over Donald Trump.,https://time.com/7160907/republicans-crossing-party-lines-voting-kamala-harris-over-donald-trump/,,
us,Time,Rebecca Schneid,Here’s What Time the Polls Close in Every State,The presidential election between Republican candidate Donald Trump and Democratic nominee Kamala Harris will come to a head on Nov. 5.,https://time.com/7171615/heres-what-time-the-polls-close-in-every-state/,,
us,Time,Philip Elliott / Detroit,"As Harris and Trump Fight to the Wire, Feelings Will Matter More Than Facts","'It's going to be a feeling election, not a fact election,' says a top Kamala Harris ally, which explains a recent campaign strategy shift.",https://time.com/7097038/kamala-harris-donald-trump-facts-feelings/,,
us,Time,Nik Popli,Harris Increases Pressure on Trump’s Mental Acuity After Bizarre Town Hall,Kamala Harris is increasing focus on Donald Trump’s mental fitness following a bewildering town hall where he played his favorite songs.,https://time.com/7093649/donald-trump-town-hall-mental-fitness-harris/,,
us,Time,Eric Cortellessa,Why Trump Thinks He Needs Young Men to Win,The Trump campaign believes it can only beat Kamala Harris by turning out a specific set of young men to the polls.,https://time.com/7171535/donald-trump-harris-young-men/,,
us,Business Insider,Eve Crosbie,Democrats target 'Swiftie' voters as The Eras Tour returns: 'We're not taking any vote for granted',"The DNC launched its new ""I Will Vote"" campaign as Taylor Swift began the final US leg of her Eras Tour at Miami's Hard Rock Stadium.",https://www.businessinsider.com/kamala-harris-democrats-swiftie-voters-eras-tour-returns-miami-2024-10,,
us,Business Insider,"Havovi Cooper,John L. Dorman,Selima Hussain,Erica Star Domena",How long will it take to call the 2024 US election?,Senior politics reporter John Dorman breaks down when we might know the election results in key swing states.,https://www.businessinsider.com/how-long-will-it-take-to-call-us-presidential-election-2024-10,,
us,ABC News,Mary Kekatos,"What we know about Trump, Harris medical records after VP releases doctor's report",Kamala Harris recently released her medical records but Donald Trump has yet to do so.,https://abcnews.go.com/Health/trump-harris-medical-records-after-vp-releases-doctors/story?id=114822811,,
us,Business Insider,"Havovi Cooper,Lilian Manansala,Erica Berenstein",How political violence has rocked US elections,"Attacks and intimidation surrounding the elections aren't new. We take a look at such incidents in the US, from the present day to the 1800s.",https://www.businessinsider.com/election-political-violence-us-history-ballot-boxes-politics-2024-11,,
us,ABC News,"Fritz Farrow, Gabriella Abdul-Hakim, Will McDuffie, Tal Axelrod",Harris paints Trump as a national threat in testy Fox News interview,VP Kamala Harris blasted Donald Trump in a Fox News interview with Bret Baier.,https://abcnews.go.com/Politics/harris-paints-trump-national-threat-testy-fox-news/story?id=114869202,,
us,ABC News,"Will McDuffie, Gabriella Abdul-Hakim, Fritz Farrow",Harris expected to take advantage of Kelly's critical comments of Trump at town hall,Vice President Kamala Harris will answer questions from voters Wednesday night at a CNN town hall.,https://abcnews.go.com/Politics/harris-expected-advantage-kellys-critical-comments-trump-cnn/story?id=115069432,,
us,ABC News,"Kelsey Walsh, Lalee Ibssa, Soo Rin Kim",Melania Trump defends her husband: 'He is not Hitler',"Donald Trump has falsely claimed that Kamala Harris called him ""Hitler.""",https://abcnews.go.com/Politics/melania-trump-defends-husband-hitler/story?id=115257844,,
us,The Verge,Justine Calma,Jeff Bezos says he’s a climate guy — why is he kissing the ring?,Jeff Bezos joined other tech moguls in congratulating Trump on his election victory. That doesn’t seem to jive with his “passion” for fighting climate change.,https://www.theverge.com/2024/11/7/24289945/jeff-bezos-donald-trump-election-amazon-climate-change-fund,,
us,ABC News,"Allison Pecorin, Meredith Deliso",Bernie Sanders blasts Democratic Party following Kamala Harris loss,"Vermont Sen. Bernie Sanders issued a scathing statement on what he called the Democratic Party's ""disastrous"" campaign following Kamala Harris' loss.",https://abcnews.go.com/Politics/bernie-sanders-response-presidential-election/story?id=115582079,,
us,ABC News,"Mary Bruce, Alexandra Hutzler",Harris distances herself from Biden's 'garbage' comment,"Kamala Harris continues to distance herself from Biden's ""garbage"" comment, telling ABC News she disagrees ""with any criticism of the people based on who they vote for.""",https://abcnews.go.com/Politics/harris-distances-bidens-garbage-comment-strongly-disagree-criticizing/story?id=115313099,,
us,Time,"Brian Bennett / Washington, D.C.",Kamala Harris Makes Her Final Pitch for Voters to ‘Turn the Page’ on Donald Trump,"The Vice President made her final pitch to “turn the page” on Trump—from the same spot he rallied a mob on Jan. 6, 2021.",https://time.com/7138009/kamala-harris-ellipse-speech-final-campaign-pitch-turn-page-trump/,,
us,Business Insider,Alice Tecotzky,Arthur Blank joins 'Business Leaders for Harris' as his former business partner funnels money to Trump,"Blank is joining an initiative to woo more conservative, business-minded voters. Mark Cuban and Reid Hoffman are among industry titans also involved.",https://www.businessinsider.com/arthur-blank-joins-business-leaders-for-harris-cuban-hoffman-2024-10,,
us,ABC News,Max Zahn,Could a Trump presidency damage both democracy and the economy? Experts weigh in,"Trump could damage the economy, experts say, if he makes good on threats to prosecute political rivals, including Kamala Harris.",https://abcnews.go.com/Politics/trump-presidency-damage-economy-weakens-democracy-experts/story?id=115142899,,
us,ABC News,AAMER MADHANI Associated Press,Harris slams House speaker for suggesting GOP would cut federal semiconductor aid,Kamala Harris is criticizing House Speaker Mike Johnson for suggesting Republicans might cut government subsidies for semiconductor manufacturing,https://abcnews.go.com/Business/wireStory/harris-slams-house-speaker-suggesting-gop-cut-federal-115424321,,
us,ABC News,"Soo Rin Kim, Lalee Ibssa, Kelsey Walsh, Sarah Beth Hensley","Trump again questions Harris' racial, ethnic identity in podcast interview",Former President Donald Trump once again falsely questioned Vice President Kamala Harris' racial and ethnic identity during an interview.,https://abcnews.go.com/Politics/trump-questions-harris-racial-ethnic-identity-podcast-interview/story?id=114906094,,
us,ABC News,Emily Shapiro,Harris concedes election but not 'the fight that fueled this campaign',Vice President Kamala Harris addressed the nation on Wednesday after losing the presidential election to former President Donald Trump.,https://abcnews.go.com/Politics/harris-shes-full-resolve-urges-supporters-accept-results/story?id=115558448,,
us,Buzzfeed,Natasha Jokic,"No, Oprah Winfrey Wasn't Paid $1 Million To Endorse Kamala Harris","""Oprah was not paid. The internet is a machine that devours trust"" — Hank Green.View Entire Post ›",https://www.buzzfeed.com/natashajokic1/oprah-kamala-harris-endorsement,,
us,Time,Joey Cappelletti / AP,"At Detroit Rally for Kamala Harris, Eminem Endorses and Obama Raps","Voter turnout in Detroit, a longtime Democratic stronghold, will be crucial in determining who wins Michigan, a crucial swing state, in November.",https://time.com/7096316/eminem-barack-obama-kamala-harris-campaign-detroit-michigan/,,
us,Time,Charlotte Alter,Harris Intensifies Pitch to Disaffected Republicans,The Vice President thinks there are enough conservatives with doubts about Trump that winning them over could be swing a tight election,https://time.com/7093796/harris-republican-outreach/,,
us,ABC News,Kiara Alfonseca,"Election fact check: Trump, Harris on transgender issues",What we know about the issues and how former President Donald Trump and Vice President Kamala Harris expect to legislate transgender policies.,https://abcnews.go.com/Politics/election-fact-check-transgender-issues-trump-harris/story?id=115349047,,
us,ABC News,"Kate Walter, Quinn Scanlan, Meghan Mistry",'Blue Wall' Democratic governors boost Harris with bus tour,Democratic governors of the three “Blue Wall” states touted Kamala Harris’ ground game and predicted she will win their states but acknowledged the race is a toss-up.,https://abcnews.go.com/Politics/democratic-blue-wall-governors-make-case-harris-final/story?id=114960031,,
us,ABC News,Julia Reinstein,Vice President Harris marks 6 years since Pittsburgh synagogue shooting,"In a statement Sunday, Vice President Kamala Harris commemorated six years since the deadly shooting at Pittsburgh's Tree of Life synagogue.",https://abcnews.go.com/Politics/vice-president-harris-marks-6-years-unspeakable-pittsburgh/story?id=115194924,,
us,ABC News,David Brennan,Walz says Harris' message 'absolutely clear' after Biden's 'garbage' remarks,"Minnesota Gov. Tim Walz told ""Good Morning America"" Wednesday that Vice President Kamala Harris will deliver what ""Americans are hungry for -- a unifying president.""",https://abcnews.go.com/US/walz-harris-message-absolutely-clear-after-bidens-garbage/story?id=115299825,,
us,ABC News,"Gabriella Abdul-Hakim, Will McDuffie, Fritz Farrow",Harris to deliver 'closing argument' in remarks on DC's Ellipse,"Vice President Kamala Harris is set to make her final case for her bid for the presidency on Washington, D.C.'s Ellipse on Tuesday.",https://abcnews.go.com/Politics/harris-deliver-closing-argument-remarks-dcs-ellipse/story?id=115222481,,
us,Business Insider,Theron Mohamed,'Shark Tank' star Mark Cuban says Donald Trump's China tariffs would ruin Christmas next year,"Mark Cuban said Donald Trump would be ""the Grinch that stole Christmas"" as a 60% tariff on Chinese imports may raise the price of presents next year.",https://www.businessinsider.com/mark-cuban-donald-trump-tariffs-christmas-presents-china-prices-harris-2024-10,,
us,Business Insider,Lloyd Lee,Mark Cuban praises Trump's 'great personality' but stands by assertion that he was a 'lousy president',"Mark Cuban told Business Insider that ""we all have friends"" like Donald Trump. He maintains that Trump would be a lousy president.",https://www.businessinsider.com/mark-cuban-donald-trump-great-personality-lousy-president-fox-business-2024-10,,
us,ABC News,"Gary Langer, Jared Sousa",Close fight in the trenches: A look at the ground game in the presidential race,A narrow edge in voter contact by Kamala Harris’ campaign at the national level fades to parity in the battleground states.,https://abcnews.go.com/Politics/close-fight-trenches-ground-game-presidential-race/story?id=114780589,,
us,Time,Brian Bennett,‘Pro-Life’ Liz Cheney Explains Why Her Fellow Republicans Should Back Harris,"During her time representing Wyoming in Congress, Liz Cheney held an “A” rating for her voting record from a leading anti-abortion group, Susan B. Anthony Pro-life America. Before leaving the Senate to become Vice President, Kamala Harris scored an “F.”  But …",https://time.com/7095695/kamala-harris-liz-cheney-abortion/,,
us,ABC News,Tal Axelrod,The parties' coalitions are changing before Election Day. Nobody knows what's next.,The Democratic and Republican Parties' coalitions are undergoing a seismic change weeks before Vice President Kamala Harris and former President Donald Trump face off.,https://abcnews.go.com/Politics/parties-coalitions-changing-election-day/story?id=114793336,,
us,ABC News,Tal Axelrod,Harris revives message around democracy as Trump escalates rhetoric. Will it work?,"Kamala Harris shunted Joe Biden's messaging on democracy when she took over as Democrats' nominee, but now she's reviving attacks amid Donald Trump's escalating rhetoric.",https://abcnews.go.com/Politics/harris-revives-message-democracy-trump-escalates-rhetoric-work/story?id=114908724,,
us,ABC News,"Fritz Farrow, Gabriella Abdul-Hakim, Will McDuffie","Harris, Obama to campaign together for 1st time at star-studded Georgia rally",Vice President Kamala Harris will campaign with former President Barack Obama for the first time Thursday night in must-win Georgia at a star-studded rally.,https://abcnews.go.com/Politics/harris-obama-campaign-1st-time-star-studded-georgia/story?id=115107333,,
us,ABC News,Alexandra Hutzler,Michelle Obama returns to political spotlight for final sprint of 2024 campaign,"Michelle Obama, who has made clear her dislike of partisan politics, is putting her considerable star power behind Kamala Harris and against Donald Trump.",https://abcnews.go.com/Politics/michelle-obama-returns-political-spotlight-final-sprint-2024/story?id=115233546,,
us,ABC News,Julia Cherner,Mark Cuban says Trump ‘absolutely’ has ‘fascist tendencies’,"“I do believe Donald Trump poses a threat,” the billionaire entrepreneur backing Kamala Harris told ABC “This Week” co-anchor Jonathan Karl.",https://abcnews.go.com/Politics/mark-cuban-trump-absolutely-fascist-tendencies/story?id=115181894,,
us,ABC News,"Gabriella Abdul-Hakim, Fritz Farrow, Will McDuffie",Harris to have moderated conversations with Liz Cheney in 3 battleground states,"Vice President Kamala Harris will do a series of moderated conversations with former Rep. Liz Cheney in the battleground states of Pennsylvania, Michigan and Wisconsin.",https://abcnews.go.com/Politics/harris-moderated-conversations-liz-cheney-3-battleground-states/story?id=114990344,,
us,ABC News,Emily Chang,College students in swing states could make an impact with registration decisions,Kamala Harris and Donald Trump are working to court young voters -- some of whom may have switched their voter registration to cast ballots in their college towns.,https://abcnews.go.com/Politics/college-students-battleground-states-make-election-impact-registration/story?id=114725305,,
us,ABC News,ABC News,WATCH: Harris tries to woo unhappy Republican voters as Trump doubles down on his base,"ABC News’ Jon Karl breaks down how Vice President Kamala Harris and former President Donald Trump are trying to solidify votes, with just 13 days until the election.",https://abcnews.go.com/GMA/News/video/harris-woo-unhappy-republican-voters-trump-doubles-base-115057589,,
us,ABC News,"Alexandra Hutzler, Julian Kim, Geoffrey Skelley","With 2024 race so tight, a reminder how few votes decided the 7 swing states in 2020",All signs point to another close election with Vice President Kamala Harris and former President Donald Trump neck-and-neck in national and battleground state polls.,https://abcnews.go.com/Politics/2024-race-tight-reminder-votes-decided-7-swing/story?id=115398688,,
us,ABC News,ABC News,WATCH: Billie Eilish urges fans to 'vote for women’s rights' at Georgia concert,"Billie Eilish encouraged fans to ""vote for women’s rights” during her concert in Atlanta on Saturday. The singer previously endorsed Kamala Harris on Instagram in September.",https://abcnews.go.com/Entertainment/video/billie-eilish-urges-fans-vote-womens-rights-georgia-115496300,,
us,ABC News,"Emily Chang, Brittany Shepherd",Harris maintains polling lead among young voters as both candidates ramp up appeals,Former President Donald Trump and Vice President Kamala Harris have ramped up their courtship of young voters to push their candidacies over the finish line.,https://abcnews.go.com/Politics/harris-maintains-lead-young-voters-candidates-ramp-appeals/story?id=115273335,,
us,ABC News,"Kelsey Walsh, Jon Haworth","Election Day officially begins as Harris, Trump tie in Dixville Notch midnight vote",Vice President Kamala Harris and former President Donald Trump have tied in the Dixville Notch midnight vote kicking off the official start to 2024's Election Day.,https://abcnews.go.com/Politics/election-day-officially-begins-harris-trump-tie-dixville/story?id=115504033,,
us,ABC News,ABC News,"WATCH: Donald Trump wins 2nd term in historic return to White House, ABC News projects","ABC News is projecting former President Donald Trump will win the presidential race, staging a historic comeback to defeat Vice President Kamala Harris.",https://abcnews.go.com/Politics/video/donald-trump-wins-2nd-term-historic-return-white-115556950,,
us,ABC News,Emily Chang,"80 countries have been led by a woman, but not the US","Despite Vice President Kamala Harris' efforts to shatter glass ceilings and become the first woman to be president in the U.S., the office remains solely male-dominated.",https://abcnews.go.com/Politics/80-countries-led-woman-us/story?id=115651816,,
us,ABC News,"Gabriella Abdul-Hakim, Fritz Farrow, Will McDuffie","Harris works to appeal to Black men, a critical group for Democrats","For a second day this week, Vice President Kamala Harris is focusing on a key voting bloc that is a critical base fro the Democratic Party: Black men.",https://abcnews.go.com/Politics/harris-works-appeal-black-men-critical-group-democrats/story?id=114780568,,
us,ABC News,"Alexandra Hutzler, Ivan Pereira, Tal Axelrod","2024 election updates: Harris, Trump in virtual dead heat in battleground states",Most polls show Vice President Kamala Harris and former President Donald Trump neck-and-neck in key states with just about two weeks to go.,https://abcnews.go.com/Politics/live-updates/2024election-updates-harris-trump-locked-virtual-dead-heat/?id=114983801,,
us,ABC News,ABC News,WATCH: Eminem introduces Obama at campaign rally in Detroit,Rapper Eminem took the stage in his home state of Michigan to introduce former President Barack Obama at a campaign event for Vice President Kamala Harris.,https://abcnews.go.com/Politics/video/eminem-introduces-obama-campaign-rally-detroit-115048964,,
us,ABC News,G. Elliott Morris,538's final forecasts for the 2024 election,"538's final forecasts for the 2024 election for president between Donald Trump and Kamala Harris, plus the Senate and House.",https://abcnews.go.com/538/538s-final-forecasts-2024-election/story?id=115511051,,
us,ABC News,Tal Axelrod,Donald Trump wins 2nd term in historic return to White House,"ABC News is projecting former President Donald Trump will win the presidential race, staging a historic comeback to defeat Vice President Kamala Harris.",https://abcnews.go.com/Politics/donald-trump-wins-2nd-term-historic-return-white/story?id=115358710,,
us,The Verge,The Verge Staff,The Verge’s guide to the 2024 presidential election,Vice President Kamala Harris is taking on former President Donald Trump. The election will determine the future of everything from electric cars to the entire legal system to to our democracy itself.,https://www.theverge.com/24279527/2024-presidential-election-guide-tech-policy,,
us,Wired,Makena Kelly,Donald Trump's Win Cements a New Era for Campaigning Online,"On the ground, the Trump campaign was at a disadvantage to Kamala Harris’s massive canvassing operations. But many misunderstood the power—and purpose—of influencer marketing campaigns.",https://www.wired.com/story/donald-trump-online-campaign-era/,,
us,Wired,Makena Kelly,Influencers Get Their Final Marching Orders for the Election,The Trump and Harris campaigns have built huge networks of influencers and content creators. They have one last job—getting people out to vote.,https://www.wired.com/story/influencers-gop-and-democrats-ahead-of-election-day/,,
us,Business Insider,akrause@insider.com (Amanda Krause),How Kamala Harris' style has changed throughout her career,"Kamala Harris has been rocking her signature style for decades. It usually includes pantsuits, Converse sneakers, and pearl jewelry.",https://www.businessinsider.com/kamala-harris-style-evolution-throughout-career-2024-10,,
us,The Verge,Andrew J. Hawkins,This election will decide what kind of car you’ll buy,"Trump has promised to roll back Biden’s EV policies on “day one,” while Harris has avoided wading into the bizarre politicization of electric vehicles.",https://www.theverge.com/24279434/presidential-election-trump-biden-harris-ev-2024-electric-vehicle-car,,
us,The Verge,Justine Calma,Apple News will let you watch election results from your lockscreen,"On Election Day in the US, Apple News is rolling out live results to lockscreens.",https://www.theverge.com/2024/11/5/24288777/election-results-apple-news-lock-screen,,
us,Wired,Tess Owen,Far-Right Donald Trump Supporters Celebrate His Victory with Violent Memes and Calls for Executions,"“Many many many executions are warranted,” one Trump supporter wrote on Truth Social. “These traitors are a terminal cancer that MUST BE completely eradicated to make America healthy again.”",https://www.wired.com/story/donald-trump-far-right-supporters-violent-memes/,,
us,Business Insider,John L. Dorman,Final polls show Harris and Trump headed for a photo finish,Final polling shows Kamala Harris and Donald Trump virtually tied a day before the election.,https://www.businessinsider.com/kamala-harris-donald-trump-swing-state-polls-photo-finish-2024-11,,
